id,year,month,day
7472602,2009,1,6
7472603,2009,1,6
7472604,2009,1,6
7472605,2009,1,6
7472606,2009,1,6
7472607,2009,1,6
7472608,2009,1,6
7472609,2009,1,6
7472610,2009,1,6
7472611,2009,1,6
7472612,2009,1,6
7472613,2009,1,6
7472614,2009,1,6
7472615,2009,1,6
7472616,2009,1,6
7472617,2009,1,6
7472619,2009,1,6
7472620,2009,1,6
7472621,2009,1,6
7472622,2009,1,6
7472623,2009,1,6
7472624,2009,1,6
7472625,2009,1,6
7472626,2009,1,6
7472627,2009,1,6
7472628,2009,1,6
7472629,2009,1,6
7472630,2009,1,6
7472631,2009,1,6
7472632,2009,1,6
7472633,2009,1,6
7472634,2009,1,6
7472635,2009,1,6
7472636,2009,1,6
7472637,2009,1,6
7472638,2009,1,6
7472639,2009,1,6
7472640,2009,1,6
7472641,2009,1,6
7472642,2009,1,6
7472643,2009,1,6
7472644,2009,1,6
7472645,2009,1,6
7472646,2009,1,6
7472647,2009,1,6
7472648,2009,1,6
7472649,2009,1,6
7472650,2009,1,6
7472651,2009,1,6
7472652,2009,1,6
7472653,2009,1,6
7472654,2009,1,6
7472655,2009,1,6
7472656,2009,1,6
7472657,2009,1,6
7472658,2009,1,6
7472659,2009,1,6
7472660,2009,1,6
7472661,2009,1,6
7472662,2009,1,6
7472663,2009,1,6
7472665,2009,1,6
7472666,2009,1,6
7472667,2009,1,6
7472668,2009,1,6
7472669,2009,1,6
7472670,2009,1,6
7472671,2009,1,6
7472672,2009,1,6
7472673,2009,1,6
7472674,2009,1,6
7472675,2009,1,6
7472676,2009,1,6
7472677,2009,1,6
7472678,2009,1,6
7472679,2009,1,6
7472680,2009,1,6
7472681,2009,1,6
7472682,2009,1,6
7472683,2009,1,6
7472684,2009,1,6
7472685,2009,1,6
7472686,2009,1,6
7472687,2009,1,6
7472688,2009,1,6
7472689,2009,1,6
7472690,2009,1,6
7472691,2009,1,6
7472692,2009,1,6
7472693,2009,1,6
7472694,2009,1,6
7472695,2009,1,6
7472696,2009,1,6
7472697,2009,1,6
7472698,2009,1,6
7472699,2009,1,6
7472700,2009,1,6
7472701,2009,1,6
7472702,2009,1,6
7472703,2009,1,6
7472704,2009,1,6
7472705,2009,1,6
7472706,2009,1,6
7472707,2009,1,6
7472708,2009,1,6
7472709,2009,1,6
7472710,2009,1,6
7472711,2009,1,6
7472712,2009,1,6
7472713,2009,1,6
7472714,2009,1,6
7472715,2009,1,6
7472716,2009,1,6
7472717,2009,1,6
7472718,2009,1,6
7472719,2009,1,6
7472720,2009,1,6
7472721,2009,1,6
7472722,2009,1,6
7472723,2009,1,6
7472724,2009,1,6
7472725,2009,1,6
7472726,2009,1,6
7472727,2009,1,6
7472728,2009,1,6
7472729,2009,1,6
7472730,2009,1,6
7472731,2009,1,6
7472732,2009,1,6
7472733,2009,1,6
7472734,2009,1,6
7472735,2009,1,6
7472736,2009,1,6
7472737,2009,1,6
7472738,2009,1,6
7472739,2009,1,6
7472740,2009,1,6
7472741,2009,1,6
7472742,2009,1,6
7472743,2009,1,6
7472744,2009,1,6
7472745,2009,1,6
7472746,2009,1,6
7472747,2009,1,6
7472748,2009,1,6
7472749,2009,1,6
7472750,2009,1,6
7472751,2009,1,6
7472752,2009,1,6
7472753,2009,1,6
7472755,2009,1,6
7472756,2009,1,6
7472757,2009,1,6
7472758,2009,1,6
7472759,2009,1,6
7472760,2009,1,6
7472761,2009,1,6
7472762,2009,1,6
7472763,2009,1,6
7472764,2009,1,6
7472765,2009,1,6
7472766,2009,1,6
7472767,2009,1,6
7472768,2009,1,6
7472769,2009,1,6
7472770,2009,1,6
7472771,2009,1,6
7472772,2009,1,6
7472773,2009,1,6
7472774,2009,1,6
7472775,2009,1,6
7472776,2009,1,6
7472777,2009,1,6
7472778,2009,1,6
7472779,2009,1,6
7472780,2009,1,6
7472781,2009,1,6
7472782,2009,1,6
7472783,2009,1,6
7472784,2009,1,6
7472785,2009,1,6
7472786,2009,1,6
7472787,2009,1,6
7472788,2009,1,6
7472789,2009,1,6
7472790,2009,1,6
7472791,2009,1,6
7472792,2009,1,6
7472793,2009,1,6
7472794,2009,1,6
7472795,2009,1,6
7472796,2009,1,6
7472797,2009,1,6
7472798,2009,1,6
7472799,2009,1,6
7472800,2009,1,6
7472801,2009,1,6
7472802,2009,1,6
7472803,2009,1,6
7472804,2009,1,6
7472805,2009,1,6
7472806,2009,1,6
7472807,2009,1,6
7472808,2009,1,6
7472809,2009,1,6
7472810,2009,1,6
7472812,2009,1,6
7472813,2009,1,6
7472814,2009,1,6
7472815,2009,1,6
7472816,2009,1,6
7472817,2009,1,6
7472818,2009,1,6
7472819,2009,1,6
7472820,2009,1,6
7472821,2009,1,6
7472822,2009,1,6
7472823,2009,1,6
7472824,2009,1,6
7472825,2009,1,6
7472826,2009,1,6
7472827,2009,1,6
7472828,2009,1,6
7472829,2009,1,6
7472830,2009,1,6
7472831,2009,1,6
7472832,2009,1,6
7472833,2009,1,6
7472834,2009,1,6
7472835,2009,1,6
7472836,2009,1,6
7472837,2009,1,6
7472838,2009,1,6
7472839,2009,1,6
7472840,2009,1,6
7472841,2009,1,6
7472842,2009,1,6
7472843,2009,1,6
7472844,2009,1,6
7472845,2009,1,6
7472846,2009,1,6
7472847,2009,1,6
7472848,2009,1,6
7472849,2009,1,6
7472850,2009,1,6
7472851,2009,1,6
7472852,2009,1,6
7472853,2009,1,6
7472854,2009,1,6
7472855,2009,1,6
7472856,2009,1,6
7472857,2009,1,6
7472858,2009,1,6
7472859,2009,1,6
7472860,2009,1,6
7472861,2009,1,6
7472862,2009,1,6
7472863,2009,1,6
7472864,2009,1,6
7472865,2009,1,6
7472866,2009,1,6
7472867,2009,1,6
7472868,2009,1,6
7472869,2009,1,6
7472870,2009,1,6
7472871,2009,1,6
7472872,2009,1,6
7472873,2009,1,6
7472874,2009,1,6
7472875,2009,1,6
7472876,2009,1,6
7472877,2009,1,6
7472878,2009,1,6
7472879,2009,1,6
7472880,2009,1,6
7472881,2009,1,6
7472882,2009,1,6
7472883,2009,1,6
7472884,2009,1,6
7472885,2009,1,6
7472886,2009,1,6
7472887,2009,1,6
7472888,2009,1,6
7472889,2009,1,6
7472890,2009,1,6
7472891,2009,1,6
7472892,2009,1,6
7472893,2009,1,6
7472894,2009,1,6
7472895,2009,1,6
7472896,2009,1,6
7472897,2009,1,6
7472898,2009,1,6
7472899,2009,1,6
7472900,2009,1,6
7472901,2009,1,6
7472902,2009,1,6
7472903,2009,1,6
7472904,2009,1,6
7472905,2009,1,6
7472906,2009,1,6
7472907,2009,1,6
7472908,2009,1,6
7472909,2009,1,6
7472910,2009,1,6
7472911,2009,1,6
7472912,2009,1,6
7472913,2009,1,6
7472914,2009,1,6
7472915,2009,1,6
7472916,2009,1,6
7472917,2009,1,6
7472918,2009,1,6
7472919,2009,1,6
7472920,2009,1,6
7472921,2009,1,6
7472922,2009,1,6
7472923,2009,1,6
7472924,2009,1,6
7472925,2009,1,6
7472926,2009,1,6
7472927,2009,1,6
7472928,2009,1,6
7472929,2009,1,6
7472930,2009,1,6
7472931,2009,1,6
7472932,2009,1,6
7472933,2009,1,6
7472934,2009,1,6
7472935,2009,1,6
7472936,2009,1,6
7472937,2009,1,6
7472938,2009,1,6
7472939,2009,1,6
7472940,2009,1,6
7472941,2009,1,6
7472942,2009,1,6
7472943,2009,1,6
7472944,2009,1,6
7472945,2009,1,6
7472946,2009,1,6
7472947,2009,1,6
7472948,2009,1,6
7472949,2009,1,6
7472950,2009,1,6
7472951,2009,1,6
7472952,2009,1,6
7472953,2009,1,6
7472954,2009,1,6
7472955,2009,1,6
7472956,2009,1,6
7472957,2009,1,6
7472958,2009,1,6
7472959,2009,1,6
7472960,2009,1,6
7472961,2009,1,6
7472962,2009,1,6
7472963,2009,1,6
7472964,2009,1,6
7472965,2009,1,6
7472966,2009,1,6
7472967,2009,1,6
7472968,2009,1,6
7472969,2009,1,6
7472970,2009,1,6
7472971,2009,1,6
7472972,2009,1,6
7472973,2009,1,6
7472974,2009,1,6
7472975,2009,1,6
7472976,2009,1,6
7472977,2009,1,6
7472978,2009,1,6
7472979,2009,1,6
7472980,2009,1,6
7472981,2009,1,6
7472982,2009,1,6
7472983,2009,1,6
7472984,2009,1,6
7472985,2009,1,6
7472986,2009,1,6
7472987,2009,1,6
7472988,2009,1,6
7472989,2009,1,6
7472990,2009,1,6
7472991,2009,1,6
7472992,2009,1,6
7472993,2009,1,6
7472994,2009,1,6
7472995,2009,1,6
7472996,2009,1,6
7472997,2009,1,6
7472998,2009,1,6
7472999,2009,1,6
7473000,2009,1,6
7473001,2009,1,6
7473002,2009,1,6
7473003,2009,1,6
7473004,2009,1,6
7473005,2009,1,6
7473006,2009,1,6
7473007,2009,1,6
7473008,2009,1,6
7473009,2009,1,6
7473010,2009,1,6
7473011,2009,1,6
7473012,2009,1,6
7473013,2009,1,6
7473014,2009,1,6
7473015,2009,1,6
7473016,2009,1,6
7473017,2009,1,6
7473018,2009,1,6
7473019,2009,1,6
7473020,2009,1,6
7473021,2009,1,6
7473022,2009,1,6
7473023,2009,1,6
7473024,2009,1,6
7473025,2009,1,6
7473026,2009,1,6
7473027,2009,1,6
7473028,2009,1,6
7473029,2009,1,6
7473030,2009,1,6
7473031,2009,1,6
7473032,2009,1,6
7473033,2009,1,6
7473034,2009,1,6
7473035,2009,1,6
7473036,2009,1,6
7473037,2009,1,6
7473038,2009,1,6
7473039,2009,1,6
7473040,2009,1,6
7473041,2009,1,6
7473042,2009,1,6
7473043,2009,1,6
7473044,2009,1,6
7473045,2009,1,6
7473046,2009,1,6
7473047,2009,1,6
7473048,2009,1,6
7473049,2009,1,6
7473050,2009,1,6
7473051,2009,1,6
7473052,2009,1,6
7473053,2009,1,6
7473054,2009,1,6
7473055,2009,1,6
7473056,2009,1,6
7473057,2009,1,6
7473058,2009,1,6
7473059,2009,1,6
7473060,2009,1,6
7473061,2009,1,6
7473062,2009,1,6
7473063,2009,1,6
7473064,2009,1,6
7473065,2009,1,6
7473066,2009,1,6
7473067,2009,1,6
7473068,2009,1,6
7473069,2009,1,6
7473070,2009,1,6
7473071,2009,1,6
7473072,2009,1,6
7473073,2009,1,6
7473074,2009,1,6
7473075,2009,1,6
7473076,2009,1,6
7473077,2009,1,6
7473078,2009,1,6
7473079,2009,1,6
7473080,2009,1,6
7473081,2009,1,6
7473082,2009,1,6
7473083,2009,1,6
7473084,2009,1,6
7473085,2009,1,6
7473086,2009,1,6
7473087,2009,1,6
7473088,2009,1,6
7473089,2009,1,6
7473090,2009,1,6
7473091,2009,1,6
7473092,2009,1,6
7473093,2009,1,6
7473094,2009,1,6
7473095,2009,1,6
7473096,2009,1,6
7473097,2009,1,6
7473098,2009,1,6
7473099,2009,1,6
7473100,2009,1,6
7473101,2009,1,6
7473102,2009,1,6
7473103,2009,1,6
7473104,2009,1,6
7473105,2009,1,6
7473106,2009,1,6
7473107,2009,1,6
7473108,2009,1,6
7473109,2009,1,6
7473110,2009,1,6
7473111,2009,1,6
7473112,2009,1,6
7473113,2009,1,6
7473114,2009,1,6
7473115,2009,1,6
7473116,2009,1,6
7473117,2009,1,6
7473118,2009,1,6
7473119,2009,1,6
7473120,2009,1,6
7473121,2009,1,6
7473122,2009,1,6
7473123,2009,1,6
7473124,2009,1,6
7473125,2009,1,6
7473126,2009,1,6
7473127,2009,1,6
7473128,2009,1,6
7473129,2009,1,6
7473130,2009,1,6
7473131,2009,1,6
7473132,2009,1,6
7473133,2009,1,6
7473134,2009,1,6
7473135,2009,1,6
7473136,2009,1,6
7473137,2009,1,6
7473138,2009,1,6
7473139,2009,1,6
7473140,2009,1,6
7473141,2009,1,6
7473142,2009,1,6
7473143,2009,1,6
7473144,2009,1,6
7473145,2009,1,6
7473146,2009,1,6
7473147,2009,1,6
7473148,2009,1,6
7473149,2009,1,6
7473150,2009,1,6
7473151,2009,1,6
7473152,2009,1,6
7473153,2009,1,6
7473154,2009,1,6
7473155,2009,1,6
7473156,2009,1,6
7473157,2009,1,6
7473158,2009,1,6
7473159,2009,1,6
7473160,2009,1,6
7473161,2009,1,6
7473162,2009,1,6
7473163,2009,1,6
7473164,2009,1,6
7473165,2009,1,6
7473166,2009,1,6
7473167,2009,1,6
7473168,2009,1,6
7473169,2009,1,6
7473170,2009,1,6
7473171,2009,1,6
7473172,2009,1,6
7473173,2009,1,6
7473174,2009,1,6
7473175,2009,1,6
7473176,2009,1,6
7473177,2009,1,6
7473178,2009,1,6
7473179,2009,1,6
7473180,2009,1,6
7473181,2009,1,6
7473182,2009,1,6
7473183,2009,1,6
7473184,2009,1,6
7473185,2009,1,6
7473186,2009,1,6
7473187,2009,1,6
7473188,2009,1,6
7473189,2009,1,6
7473190,2009,1,6
7473191,2009,1,6
7473192,2009,1,6
7473193,2009,1,6
7473194,2009,1,6
7473195,2009,1,6
7473196,2009,1,6
7473197,2009,1,6
7473198,2009,1,6
7473199,2009,1,6
7473200,2009,1,6
7473201,2009,1,6
7473202,2009,1,6
7473203,2009,1,6
7473204,2009,1,6
7473205,2009,1,6
7473206,2009,1,6
7473207,2009,1,6
7473208,2009,1,6
7473209,2009,1,6
7473210,2009,1,6
7473211,2009,1,6
7473212,2009,1,6
7473213,2009,1,6
7473214,2009,1,6
7473215,2009,1,6
7473216,2009,1,6
7473217,2009,1,6
7473218,2009,1,6
7473219,2009,1,6
7473220,2009,1,6
7473221,2009,1,6
7473222,2009,1,6
7473223,2009,1,6
7473224,2009,1,6
7473225,2009,1,6
7473226,2009,1,6
7473227,2009,1,6
7473228,2009,1,6
7473229,2009,1,6
7473230,2009,1,6
7473231,2009,1,6
7473232,2009,1,6
7473233,2009,1,6
7473234,2009,1,6
7473235,2009,1,6
7473236,2009,1,6
7473237,2009,1,6
7473238,2009,1,6
7473239,2009,1,6
7473240,2009,1,6
7473241,2009,1,6
7473242,2009,1,6
7473243,2009,1,6
7473244,2009,1,6
7473245,2009,1,6
7473246,2009,1,6
7473247,2009,1,6
7473248,2009,1,6
7473249,2009,1,6
7473250,2009,1,6
7473251,2009,1,6
7473252,2009,1,6
7473253,2009,1,6
7473254,2009,1,6
7473255,2009,1,6
7473256,2009,1,6
7473257,2009,1,6
7473258,2009,1,6
7473259,2009,1,6
7473260,2009,1,6
7473261,2009,1,6
7473262,2009,1,6
7473263,2009,1,6
7473264,2009,1,6
7473265,2009,1,6
7473266,2009,1,6
7473267,2009,1,6
7473268,2009,1,6
7473269,2009,1,6
7473270,2009,1,6
7473271,2009,1,6
7473272,2009,1,6
7473273,2009,1,6
7473274,2009,1,6
7473275,2009,1,6
7473276,2009,1,6
7473277,2009,1,6
7473278,2009,1,6
7473279,2009,1,6
7473280,2009,1,6
7473281,2009,1,6
7473282,2009,1,6
7473283,2009,1,6
7473284,2009,1,6
7473285,2009,1,6
7473286,2009,1,6
7473287,2009,1,6
7473288,2009,1,6
7473289,2009,1,6
7473290,2009,1,6
7473291,2009,1,6
7473292,2009,1,6
7473293,2009,1,6
7473294,2009,1,6
7473295,2009,1,6
7473296,2009,1,6
7473297,2009,1,6
7473298,2009,1,6
7473299,2009,1,6
7473300,2009,1,6
7473301,2009,1,6
7473302,2009,1,6
7473303,2009,1,6
7473304,2009,1,6
7473305,2009,1,6
7473306,2009,1,6
7473307,2009,1,6
7473308,2009,1,6
7473309,2009,1,6
7473310,2009,1,6
7473311,2009,1,6
7473312,2009,1,6
7473313,2009,1,6
7473314,2009,1,6
7473315,2009,1,6
7473316,2009,1,6
7473317,2009,1,6
7473318,2009,1,6
7473319,2009,1,6
7473320,2009,1,6
7473321,2009,1,6
7473322,2009,1,6
7473323,2009,1,6
7473324,2009,1,6
7473325,2009,1,6
7473326,2009,1,6
7473327,2009,1,6
7473328,2009,1,6
7473329,2009,1,6
7473330,2009,1,6
7473331,2009,1,6
7473332,2009,1,6
7473333,2009,1,6
7473334,2009,1,6
7473335,2009,1,6
7473336,2009,1,6
7473337,2009,1,6
7473338,2009,1,6
7473339,2009,1,6
7473340,2009,1,6
7473341,2009,1,6
7473342,2009,1,6
7473343,2009,1,6
7473344,2009,1,6
7473345,2009,1,6
7473346,2009,1,6
7473347,2009,1,6
7473348,2009,1,6
7473349,2009,1,6
7473350,2009,1,6
7473351,2009,1,6
7473352,2009,1,6
7473353,2009,1,6
7473354,2009,1,6
7473355,2009,1,6
7473356,2009,1,6
7473357,2009,1,6
7473358,2009,1,6
7473359,2009,1,6
7473360,2009,1,6
7473361,2009,1,6
7473362,2009,1,6
7473363,2009,1,6
7473364,2009,1,6
7473365,2009,1,6
7473366,2009,1,6
7473367,2009,1,6
7473368,2009,1,6
7473369,2009,1,6
7473370,2009,1,6
7473371,2009,1,6
7473372,2009,1,6
7473373,2009,1,6
7473374,2009,1,6
7473375,2009,1,6
7473376,2009,1,6
7473377,2009,1,6
7473378,2009,1,6
7473379,2009,1,6
7473380,2009,1,6
7473381,2009,1,6
7473382,2009,1,6
7473383,2009,1,6
7473384,2009,1,6
7473385,2009,1,6
7473386,2009,1,6
7473387,2009,1,6
7473388,2009,1,6
7473389,2009,1,6
7473391,2009,1,6
7473392,2009,1,6
7473393,2009,1,6
7473394,2009,1,6
7473395,2009,1,6
7473396,2009,1,6
7473397,2009,1,6
7473398,2009,1,6
7473399,2009,1,6
7473400,2009,1,6
7473401,2009,1,6
7473402,2009,1,6
7473403,2009,1,6
7473404,2009,1,6
7473405,2009,1,6
7473406,2009,1,6
7473407,2009,1,6
7473408,2009,1,6
7473409,2009,1,6
7473410,2009,1,6
7473411,2009,1,6
7473412,2009,1,6
7473413,2009,1,6
7473414,2009,1,6
7473415,2009,1,6
7473416,2009,1,6
7473417,2009,1,6
7473418,2009,1,6
7473419,2009,1,6
7473420,2009,1,6
7473421,2009,1,6
7473422,2009,1,6
7473423,2009,1,6
7473424,2009,1,6
7473425,2009,1,6
7473426,2009,1,6
7473427,2009,1,6
7473428,2009,1,6
7473429,2009,1,6
7473430,2009,1,6
7473431,2009,1,6
7473432,2009,1,6
7473433,2009,1,6
7473434,2009,1,6
7473435,2009,1,6
7473436,2009,1,6
7473437,2009,1,6
7473438,2009,1,6
7473439,2009,1,6
7473440,2009,1,6
7473441,2009,1,6
7473442,2009,1,6
7473443,2009,1,6
7473444,2009,1,6
7473445,2009,1,6
7473446,2009,1,6
7473447,2009,1,6
7473448,2009,1,6
7473449,2009,1,6
7473450,2009,1,6
7473451,2009,1,6
7473452,2009,1,6
7473453,2009,1,6
7473454,2009,1,6
7473455,2009,1,6
7473456,2009,1,6
7473457,2009,1,6
7473458,2009,1,6
7473459,2009,1,6
7473460,2009,1,6
7473461,2009,1,6
7473462,2009,1,6
7473463,2009,1,6
7473464,2009,1,6
7473465,2009,1,6
7473466,2009,1,6
7473467,2009,1,6
7473468,2009,1,6
7473469,2009,1,6
7473470,2009,1,6
7473471,2009,1,6
7473472,2009,1,6
7473473,2009,1,6
7473474,2009,1,6
7473475,2009,1,6
7473476,2009,1,6
7473477,2009,1,6
7473478,2009,1,6
7473479,2009,1,6
7473480,2009,1,6
7473481,2009,1,6
7473482,2009,1,6
7473483,2009,1,6
7473484,2009,1,6
7473485,2009,1,6
7473486,2009,1,6
7473487,2009,1,6
7473488,2009,1,6
7473489,2009,1,6
7473490,2009,1,6
7473491,2009,1,6
7473492,2009,1,6
7473493,2009,1,6
7473494,2009,1,6
7473495,2009,1,6
7473496,2009,1,6
7473497,2009,1,6
7473498,2009,1,6
7473499,2009,1,6
7473500,2009,1,6
7473501,2009,1,6
7473502,2009,1,6
7473503,2009,1,6
7473504,2009,1,6
7473505,2009,1,6
7473506,2009,1,6
7473507,2009,1,6
7473508,2009,1,6
7473509,2009,1,6
7473510,2009,1,6
7473511,2009,1,6
7473512,2009,1,6
7473513,2009,1,6
7473514,2009,1,6
7473515,2009,1,6
7473516,2009,1,6
7473517,2009,1,6
7473518,2009,1,6
7473519,2009,1,6
7473520,2009,1,6
7473521,2009,1,6
7473522,2009,1,6
7473523,2009,1,6
7473524,2009,1,6
7473525,2009,1,6
7473526,2009,1,6
7473527,2009,1,6
7473528,2009,1,6
7473529,2009,1,6
7473530,2009,1,6
7473531,2009,1,6
7473532,2009,1,6
7473533,2009,1,6
7473534,2009,1,6
7473535,2009,1,6
7473536,2009,1,6
7473537,2009,1,6
7473538,2009,1,6
7473539,2009,1,6
7473540,2009,1,6
7473541,2009,1,6
7473542,2009,1,6
7473543,2009,1,6
7473544,2009,1,6
7473545,2009,1,6
7473546,2009,1,6
7473547,2009,1,6
7473548,2009,1,6
7473549,2009,1,6
7473550,2009,1,6
7473551,2009,1,6
7473552,2009,1,6
7473553,2009,1,6
7473554,2009,1,6
7473555,2009,1,6
7473556,2009,1,6
7473557,2009,1,6
7473558,2009,1,6
7473559,2009,1,6
7473560,2009,1,6
7473561,2009,1,6
7473562,2009,1,6
7473563,2009,1,6
7473564,2009,1,6
7473565,2009,1,6
7473566,2009,1,6
7473567,2009,1,6
7473568,2009,1,6
7473569,2009,1,6
7473570,2009,1,6
7473571,2009,1,6
7473572,2009,1,6
7473573,2009,1,6
7473574,2009,1,6
7473575,2009,1,6
7473576,2009,1,6
7473577,2009,1,6
7473578,2009,1,6
7473579,2009,1,6
7473580,2009,1,6
7473581,2009,1,6
7473582,2009,1,6
7473583,2009,1,6
7473584,2009,1,6
7473585,2009,1,6
7473586,2009,1,6
7473587,2009,1,6
7473588,2009,1,6
7473589,2009,1,6
7473590,2009,1,6
7473591,2009,1,6
7473592,2009,1,6
7473593,2009,1,6
7473594,2009,1,6
7473595,2009,1,6
7473596,2009,1,6
7473597,2009,1,6
7473598,2009,1,6
7473599,2009,1,6
7473600,2009,1,6
7473601,2009,1,6
7473602,2009,1,6
7473603,2009,1,6
7473604,2009,1,6
7473605,2009,1,6
7473606,2009,1,6
7473607,2009,1,6
7473608,2009,1,6
7473609,2009,1,6
7473610,2009,1,6
7473611,2009,1,6
7473612,2009,1,6
7473613,2009,1,6
7473614,2009,1,6
7473615,2009,1,6
7473616,2009,1,6
7473617,2009,1,6
7473618,2009,1,6
7473619,2009,1,6
7473620,2009,1,6
7473621,2009,1,6
7473622,2009,1,6
7473623,2009,1,6
7473624,2009,1,6
7473625,2009,1,6
7473626,2009,1,6
7473627,2009,1,6
7473628,2009,1,6
7473629,2009,1,6
7473630,2009,1,6
7473631,2009,1,6
7473632,2009,1,6
7473633,2009,1,6
7473634,2009,1,6
7473635,2009,1,6
7473636,2009,1,6
7473637,2009,1,6
7473638,2009,1,6
7473639,2009,1,6
7473640,2009,1,6
7473641,2009,1,6
7473642,2009,1,6
7473643,2009,1,6
7473644,2009,1,6
7473645,2009,1,6
7473646,2009,1,6
7473647,2009,1,6
7473648,2009,1,6
7473649,2009,1,6
7473650,2009,1,6
7473651,2009,1,6
7473652,2009,1,6
7473653,2009,1,6
7473654,2009,1,6
7473655,2009,1,6
7473656,2009,1,6
7473657,2009,1,6
7473658,2009,1,6
7473659,2009,1,6
7473660,2009,1,6
7473661,2009,1,6
7473662,2009,1,6
7473663,2009,1,6
7473664,2009,1,6
7473665,2009,1,6
7473666,2009,1,6
7473667,2009,1,6
7473668,2009,1,6
7473669,2009,1,6
7473670,2009,1,6
7473671,2009,1,6
7473672,2009,1,6
7473673,2009,1,6
7473674,2009,1,6
7473675,2009,1,6
7473676,2009,1,6
7473677,2009,1,6
7473678,2009,1,6
7473679,2009,1,6
7473680,2009,1,6
7473681,2009,1,6
7473682,2009,1,6
7473683,2009,1,6
7473684,2009,1,6
7473685,2009,1,6
7473686,2009,1,6
7473687,2009,1,6
7473688,2009,1,6
7473689,2009,1,6
7473690,2009,1,6
7473691,2009,1,6
7473692,2009,1,6
7473693,2009,1,6
7473694,2009,1,6
7473695,2009,1,6
7473696,2009,1,6
7473697,2009,1,6
7473698,2009,1,6
7473699,2009,1,6
7473700,2009,1,6
7473701,2009,1,6
7473702,2009,1,6
7473703,2009,1,6
7473704,2009,1,6
