id,year,month,day
9532653,2017,1,3
9532654,2017,1,3
9532655,2017,1,3
9532656,2017,1,3
9532657,2017,1,3
9532658,2017,1,3
9532659,2017,1,3
9532660,2017,1,3
9532661,2017,1,3
9532662,2017,1,3
9532663,2017,1,3
9532664,2017,1,3
9532665,2017,1,3
9532666,2017,1,3
9532667,2017,1,3
9532668,2017,1,3
9532669,2017,1,3
9532670,2017,1,3
9532671,2017,1,3
9532672,2017,1,3
9532673,2017,1,3
9532674,2017,1,3
9532675,2017,1,3
9532676,2017,1,3
9532677,2017,1,3
9532678,2017,1,3
9532679,2017,1,3
9532680,2017,1,3
9532681,2017,1,3
9532682,2017,1,3
9532683,2017,1,3
9532684,2017,1,3
9532685,2017,1,3
9532686,2017,1,3
9532687,2017,1,3
9532688,2017,1,3
9532689,2017,1,3
9532690,2017,1,3
9532691,2017,1,3
9532692,2017,1,3
9532693,2017,1,3
9532694,2017,1,3
9532695,2017,1,3
9532696,2017,1,3
9532697,2017,1,3
9532698,2017,1,3
9532699,2017,1,3
9532700,2017,1,3
9532701,2017,1,3
9532702,2017,1,3
9532703,2017,1,3
9532704,2017,1,3
9532705,2017,1,3
9532706,2017,1,3
9532707,2017,1,3
9532708,2017,1,3
9532709,2017,1,3
9532710,2017,1,3
9532711,2017,1,3
9532712,2017,1,3
9532713,2017,1,3
9532714,2017,1,3
9532715,2017,1,3
9532716,2017,1,3
9532717,2017,1,3
9532718,2017,1,3
9532719,2017,1,3
9532720,2017,1,3
9532721,2017,1,3
9532722,2017,1,3
9532723,2017,1,3
9532724,2017,1,3
9532725,2017,1,3
9532726,2017,1,3
9532727,2017,1,3
9532728,2017,1,3
9532729,2017,1,3
9532730,2017,1,3
9532731,2017,1,3
9532732,2017,1,3
9532733,2017,1,3
9532734,2017,1,3
9532735,2017,1,3
9532736,2017,1,3
9532737,2017,1,3
9532738,2017,1,3
9532739,2017,1,3
9532740,2017,1,3
9532741,2017,1,3
9532742,2017,1,3
9532743,2017,1,3
9532744,2017,1,3
9532745,2017,1,3
9532746,2017,1,3
9532747,2017,1,3
9532748,2017,1,3
9532749,2017,1,3
9532750,2017,1,3
9532751,2017,1,3
9532752,2017,1,3
9532753,2017,1,3
9532754,2017,1,3
9532755,2017,1,3
9532756,2017,1,3
9532757,2017,1,3
9532758,2017,1,3
9532759,2017,1,3
9532760,2017,1,3
9532761,2017,1,3
9532762,2017,1,3
9532763,2017,1,3
9532764,2017,1,3
9532765,2017,1,3
9532766,2017,1,3
9532767,2017,1,3
9532768,2017,1,3
9532769,2017,1,3
9532770,2017,1,3
9532771,2017,1,3
9532772,2017,1,3
9532773,2017,1,3
9532774,2017,1,3
9532775,2017,1,3
9532776,2017,1,3
9532777,2017,1,3
9532778,2017,1,3
9532779,2017,1,3
9532780,2017,1,3
9532781,2017,1,3
9532782,2017,1,3
9532783,2017,1,3
9532784,2017,1,3
9532785,2017,1,3
9532786,2017,1,3
9532787,2017,1,3
9532788,2017,1,3
9532789,2017,1,3
9532790,2017,1,3
9532791,2017,1,3
9532792,2017,1,3
9532793,2017,1,3
9532794,2017,1,3
9532795,2017,1,3
9532796,2017,1,3
9532797,2017,1,3
9532798,2017,1,3
9532799,2017,1,3
9532800,2017,1,3
9532801,2017,1,3
9532802,2017,1,3
9532803,2017,1,3
9532804,2017,1,3
9532805,2017,1,3
9532806,2017,1,3
9532807,2017,1,3
9532808,2017,1,3
9532809,2017,1,3
9532810,2017,1,3
9532811,2017,1,3
9532812,2017,1,3
9532813,2017,1,3
9532814,2017,1,3
9532815,2017,1,3
9532816,2017,1,3
9532817,2017,1,3
9532818,2017,1,3
9532819,2017,1,3
9532820,2017,1,3
9532821,2017,1,3
9532822,2017,1,3
9532823,2017,1,3
9532824,2017,1,3
9532825,2017,1,3
9532826,2017,1,3
9532827,2017,1,3
9532828,2017,1,3
9532829,2017,1,3
9532830,2017,1,3
9532831,2017,1,3
9532832,2017,1,3
9532834,2017,1,3
9532835,2017,1,3
9532836,2017,1,3
9532837,2017,1,3
9532838,2017,1,3
9532839,2017,1,3
9532840,2017,1,3
9532841,2017,1,3
9532842,2017,1,3
9532843,2017,1,3
9532844,2017,1,3
9532845,2017,1,3
9532846,2017,1,3
9532847,2017,1,3
9532848,2017,1,3
9532849,2017,1,3
9532850,2017,1,3
9532851,2017,1,3
9532852,2017,1,3
9532853,2017,1,3
9532854,2017,1,3
9532855,2017,1,3
9532856,2017,1,3
9532857,2017,1,3
9532858,2017,1,3
9532859,2017,1,3
9532860,2017,1,3
9532861,2017,1,3
9532862,2017,1,3
9532863,2017,1,3
9532864,2017,1,3
9532865,2017,1,3
9532866,2017,1,3
9532867,2017,1,3
9532868,2017,1,3
9532869,2017,1,3
9532870,2017,1,3
9532871,2017,1,3
9532872,2017,1,3
9532873,2017,1,3
9532874,2017,1,3
9532875,2017,1,3
9532876,2017,1,3
9532877,2017,1,3
9532878,2017,1,3
9532879,2017,1,3
9532880,2017,1,3
9532881,2017,1,3
9532882,2017,1,3
9532883,2017,1,3
9532884,2017,1,3
9532885,2017,1,3
9532886,2017,1,3
9532887,2017,1,3
9532888,2017,1,3
9532889,2017,1,3
9532890,2017,1,3
9532891,2017,1,3
9532892,2017,1,3
9532893,2017,1,3
9532894,2017,1,3
9532895,2017,1,3
9532896,2017,1,3
9532897,2017,1,3
9532898,2017,1,3
9532899,2017,1,3
9532900,2017,1,3
9532901,2017,1,3
9532902,2017,1,3
9532903,2017,1,3
9532904,2017,1,3
9532905,2017,1,3
9532906,2017,1,3
9532907,2017,1,3
9532908,2017,1,3
9532909,2017,1,3
9532910,2017,1,3
9532911,2017,1,3
9532912,2017,1,3
9532913,2017,1,3
9532914,2017,1,3
9532915,2017,1,3
9532916,2017,1,3
9532917,2017,1,3
9532918,2017,1,3
9532919,2017,1,3
9532920,2017,1,3
9532921,2017,1,3
9532922,2017,1,3
9532923,2017,1,3
9532924,2017,1,3
9532925,2017,1,3
9532926,2017,1,3
9532927,2017,1,3
9532928,2017,1,3
9532929,2017,1,3
9532930,2017,1,3
9532931,2017,1,3
9532932,2017,1,3
9532933,2017,1,3
9532934,2017,1,3
9532935,2017,1,3
9532936,2017,1,3
9532937,2017,1,3
9532938,2017,1,3
9532939,2017,1,3
9532940,2017,1,3
9532941,2017,1,3
9532942,2017,1,3
9532943,2017,1,3
9532944,2017,1,3
9532945,2017,1,3
9532946,2017,1,3
9532947,2017,1,3
9532948,2017,1,3
9532949,2017,1,3
9532950,2017,1,3
9532952,2017,1,3
9532953,2017,1,3
9532954,2017,1,3
9532955,2017,1,3
9532956,2017,1,3
9532957,2017,1,3
9532958,2017,1,3
9532959,2017,1,3
9532960,2017,1,3
9532961,2017,1,3
9532962,2017,1,3
9532963,2017,1,3
9532964,2017,1,3
9532965,2017,1,3
9532966,2017,1,3
9532967,2017,1,3
9532968,2017,1,3
9532969,2017,1,3
9532970,2017,1,3
9532971,2017,1,3
9532972,2017,1,3
9532973,2017,1,3
9532974,2017,1,3
9532975,2017,1,3
9532976,2017,1,3
9532977,2017,1,3
9532978,2017,1,3
9532979,2017,1,3
9532980,2017,1,3
9532981,2017,1,3
9532982,2017,1,3
9532983,2017,1,3
9532984,2017,1,3
9532985,2017,1,3
9532986,2017,1,3
9532987,2017,1,3
9532988,2017,1,3
9532989,2017,1,3
9532990,2017,1,3
9532991,2017,1,3
9532992,2017,1,3
9532993,2017,1,3
9532994,2017,1,3
9532995,2017,1,3
9532996,2017,1,3
9532997,2017,1,3
9532998,2017,1,3
9532999,2017,1,3
9533000,2017,1,3
9533001,2017,1,3
9533002,2017,1,3
9533003,2017,1,3
9533004,2017,1,3
9533005,2017,1,3
9533006,2017,1,3
9533007,2017,1,3
9533008,2017,1,3
9533009,2017,1,3
9533010,2017,1,3
9533011,2017,1,3
9533012,2017,1,3
9533013,2017,1,3
9533014,2017,1,3
9533015,2017,1,3
9533016,2017,1,3
9533017,2017,1,3
9533018,2017,1,3
9533019,2017,1,3
9533020,2017,1,3
9533021,2017,1,3
9533022,2017,1,3
9533023,2017,1,3
9533024,2017,1,3
9533025,2017,1,3
9533026,2017,1,3
9533027,2017,1,3
9533028,2017,1,3
9533029,2017,1,3
9533030,2017,1,3
9533031,2017,1,3
9533032,2017,1,3
9533033,2017,1,3
9533034,2017,1,3
9533035,2017,1,3
9533036,2017,1,3
9533037,2017,1,3
9533038,2017,1,3
9533039,2017,1,3
9533040,2017,1,3
9533041,2017,1,3
9533042,2017,1,3
9533043,2017,1,3
9533044,2017,1,3
9533045,2017,1,3
9533046,2017,1,3
9533047,2017,1,3
9533048,2017,1,3
9533049,2017,1,3
9533050,2017,1,3
9533051,2017,1,3
9533052,2017,1,3
9533053,2017,1,3
9533054,2017,1,3
9533055,2017,1,3
9533056,2017,1,3
9533057,2017,1,3
9533058,2017,1,3
9533059,2017,1,3
9533060,2017,1,3
9533061,2017,1,3
9533062,2017,1,3
9533063,2017,1,3
9533064,2017,1,3
9533065,2017,1,3
9533066,2017,1,3
9533067,2017,1,3
9533068,2017,1,3
9533069,2017,1,3
9533070,2017,1,3
9533071,2017,1,3
9533072,2017,1,3
9533073,2017,1,3
9533074,2017,1,3
9533075,2017,1,3
9533076,2017,1,3
9533077,2017,1,3
9533078,2017,1,3
9533079,2017,1,3
9533080,2017,1,3
9533081,2017,1,3
9533082,2017,1,3
9533083,2017,1,3
9533084,2017,1,3
9533085,2017,1,3
9533086,2017,1,3
9533087,2017,1,3
9533088,2017,1,3
9533089,2017,1,3
9533090,2017,1,3
9533091,2017,1,3
9533092,2017,1,3
9533093,2017,1,3
9533095,2017,1,3
9533096,2017,1,3
9533097,2017,1,3
9533098,2017,1,3
9533099,2017,1,3
9533100,2017,1,3
9533101,2017,1,3
9533102,2017,1,3
9533103,2017,1,3
9533104,2017,1,3
9533105,2017,1,3
9533106,2017,1,3
9533107,2017,1,3
9533108,2017,1,3
9533109,2017,1,3
9533110,2017,1,3
9533111,2017,1,3
9533112,2017,1,3
9533113,2017,1,3
9533114,2017,1,3
9533115,2017,1,3
9533116,2017,1,3
9533117,2017,1,3
9533118,2017,1,3
9533119,2017,1,3
9533120,2017,1,3
9533121,2017,1,3
9533122,2017,1,3
9533123,2017,1,3
9533124,2017,1,3
9533125,2017,1,3
9533126,2017,1,3
9533127,2017,1,3
9533128,2017,1,3
9533129,2017,1,3
9533130,2017,1,3
9533131,2017,1,3
9533132,2017,1,3
9533133,2017,1,3
9533134,2017,1,3
9533135,2017,1,3
9533136,2017,1,3
9533137,2017,1,3
9533138,2017,1,3
9533139,2017,1,3
9533140,2017,1,3
9533141,2017,1,3
9533142,2017,1,3
9533143,2017,1,3
9533144,2017,1,3
9533145,2017,1,3
9533146,2017,1,3
9533147,2017,1,3
9533148,2017,1,3
9533149,2017,1,3
9533150,2017,1,3
9533151,2017,1,3
9533152,2017,1,3
9533153,2017,1,3
9533154,2017,1,3
9533155,2017,1,3
9533156,2017,1,3
9533157,2017,1,3
9533158,2017,1,3
9533159,2017,1,3
9533160,2017,1,3
9533161,2017,1,3
9533162,2017,1,3
9533163,2017,1,3
9533164,2017,1,3
9533165,2017,1,3
9533166,2017,1,3
9533167,2017,1,3
9533168,2017,1,3
9533169,2017,1,3
9533170,2017,1,3
9533171,2017,1,3
9533172,2017,1,3
9533173,2017,1,3
9533174,2017,1,3
9533175,2017,1,3
9533176,2017,1,3
9533177,2017,1,3
9533178,2017,1,3
9533179,2017,1,3
9533180,2017,1,3
9533181,2017,1,3
9533182,2017,1,3
9533183,2017,1,3
9533184,2017,1,3
9533185,2017,1,3
9533186,2017,1,3
9533187,2017,1,3
9533188,2017,1,3
9533189,2017,1,3
9533190,2017,1,3
9533191,2017,1,3
9533192,2017,1,3
9533193,2017,1,3
9533194,2017,1,3
9533195,2017,1,3
9533196,2017,1,3
9533197,2017,1,3
9533198,2017,1,3
9533199,2017,1,3
9533200,2017,1,3
9533201,2017,1,3
9533202,2017,1,3
9533203,2017,1,3
9533204,2017,1,3
9533205,2017,1,3
9533206,2017,1,3
9533207,2017,1,3
9533208,2017,1,3
9533209,2017,1,3
9533210,2017,1,3
9533211,2017,1,3
9533212,2017,1,3
9533213,2017,1,3
9533214,2017,1,3
9533215,2017,1,3
9533216,2017,1,3
9533217,2017,1,3
9533218,2017,1,3
9533219,2017,1,3
9533220,2017,1,3
9533221,2017,1,3
9533222,2017,1,3
9533223,2017,1,3
9533224,2017,1,3
9533225,2017,1,3
9533226,2017,1,3
9533227,2017,1,3
9533228,2017,1,3
9533229,2017,1,3
9533230,2017,1,3
9533231,2017,1,3
9533232,2017,1,3
9533233,2017,1,3
9533234,2017,1,3
9533235,2017,1,3
9533236,2017,1,3
9533237,2017,1,3
9533238,2017,1,3
9533239,2017,1,3
9533240,2017,1,3
9533241,2017,1,3
9533243,2017,1,3
9533244,2017,1,3
9533245,2017,1,3
9533246,2017,1,3
9533247,2017,1,3
9533248,2017,1,3
9533249,2017,1,3
9533250,2017,1,3
9533251,2017,1,3
9533252,2017,1,3
9533253,2017,1,3
9533254,2017,1,3
9533255,2017,1,3
9533256,2017,1,3
9533257,2017,1,3
9533258,2017,1,3
9533259,2017,1,3
9533260,2017,1,3
9533261,2017,1,3
9533262,2017,1,3
9533263,2017,1,3
9533264,2017,1,3
9533265,2017,1,3
9533266,2017,1,3
9533267,2017,1,3
9533268,2017,1,3
9533269,2017,1,3
9533270,2017,1,3
9533271,2017,1,3
9533272,2017,1,3
9533273,2017,1,3
9533274,2017,1,3
9533275,2017,1,3
9533276,2017,1,3
9533277,2017,1,3
9533278,2017,1,3
9533279,2017,1,3
9533280,2017,1,3
9533281,2017,1,3
9533282,2017,1,3
9533283,2017,1,3
9533284,2017,1,3
9533285,2017,1,3
9533286,2017,1,3
9533287,2017,1,3
9533288,2017,1,3
9533289,2017,1,3
9533290,2017,1,3
9533291,2017,1,3
9533292,2017,1,3
9533293,2017,1,3
9533294,2017,1,3
9533295,2017,1,3
9533296,2017,1,3
9533297,2017,1,3
9533298,2017,1,3
9533299,2017,1,3
9533300,2017,1,3
9533301,2017,1,3
9533302,2017,1,3
9533303,2017,1,3
9533304,2017,1,3
9533305,2017,1,3
9533306,2017,1,3
9533307,2017,1,3
9533308,2017,1,3
9533309,2017,1,3
9533310,2017,1,3
9533311,2017,1,3
9533312,2017,1,3
9533313,2017,1,3
9533314,2017,1,3
9533315,2017,1,3
9533316,2017,1,3
9533317,2017,1,3
9533318,2017,1,3
9533319,2017,1,3
9533320,2017,1,3
9533321,2017,1,3
9533322,2017,1,3
9533323,2017,1,3
9533324,2017,1,3
9533325,2017,1,3
9533326,2017,1,3
9533327,2017,1,3
9533328,2017,1,3
9533329,2017,1,3
9533330,2017,1,3
9533331,2017,1,3
9533332,2017,1,3
9533333,2017,1,3
9533334,2017,1,3
9533335,2017,1,3
9533336,2017,1,3
9533337,2017,1,3
9533338,2017,1,3
9533339,2017,1,3
9533340,2017,1,3
9533341,2017,1,3
9533342,2017,1,3
9533343,2017,1,3
9533344,2017,1,3
9533345,2017,1,3
9533346,2017,1,3
9533347,2017,1,3
9533348,2017,1,3
9533349,2017,1,3
9533350,2017,1,3
9533351,2017,1,3
9533352,2017,1,3
9533353,2017,1,3
9533354,2017,1,3
9533355,2017,1,3
9533356,2017,1,3
9533357,2017,1,3
9533358,2017,1,3
9533359,2017,1,3
9533360,2017,1,3
9533361,2017,1,3
9533362,2017,1,3
9533363,2017,1,3
9533364,2017,1,3
9533365,2017,1,3
9533366,2017,1,3
9533367,2017,1,3
9533368,2017,1,3
9533369,2017,1,3
9533370,2017,1,3
9533371,2017,1,3
9533372,2017,1,3
9533373,2017,1,3
9533374,2017,1,3
9533375,2017,1,3
9533376,2017,1,3
9533377,2017,1,3
9533378,2017,1,3
9533379,2017,1,3
9533380,2017,1,3
9533381,2017,1,3
9533382,2017,1,3
9533383,2017,1,3
9533384,2017,1,3
9533385,2017,1,3
9533386,2017,1,3
9533387,2017,1,3
9533388,2017,1,3
9533389,2017,1,3
9533390,2017,1,3
9533391,2017,1,3
9533392,2017,1,3
9533393,2017,1,3
9533394,2017,1,3
9533395,2017,1,3
9533396,2017,1,3
9533397,2017,1,3
9533398,2017,1,3
9533399,2017,1,3
9533400,2017,1,3
9533401,2017,1,3
9533402,2017,1,3
9533403,2017,1,3
9533404,2017,1,3
9533405,2017,1,3
9533406,2017,1,3
9533407,2017,1,3
9533408,2017,1,3
9533409,2017,1,3
9533410,2017,1,3
9533411,2017,1,3
9533412,2017,1,3
9533413,2017,1,3
9533414,2017,1,3
9533415,2017,1,3
9533416,2017,1,3
9533417,2017,1,3
9533418,2017,1,3
9533419,2017,1,3
9533420,2017,1,3
9533421,2017,1,3
9533422,2017,1,3
9533423,2017,1,3
9533424,2017,1,3
9533425,2017,1,3
9533426,2017,1,3
9533427,2017,1,3
9533428,2017,1,3
9533429,2017,1,3
9533430,2017,1,3
9533431,2017,1,3
9533432,2017,1,3
9533433,2017,1,3
9533434,2017,1,3
9533435,2017,1,3
9533436,2017,1,3
9533437,2017,1,3
9533438,2017,1,3
9533439,2017,1,3
9533440,2017,1,3
9533441,2017,1,3
9533442,2017,1,3
9533443,2017,1,3
9533444,2017,1,3
9533445,2017,1,3
9533446,2017,1,3
9533447,2017,1,3
9533448,2017,1,3
9533449,2017,1,3
9533450,2017,1,3
9533451,2017,1,3
9533452,2017,1,3
9533453,2017,1,3
9533454,2017,1,3
9533455,2017,1,3
9533456,2017,1,3
9533457,2017,1,3
9533458,2017,1,3
9533459,2017,1,3
9533460,2017,1,3
9533461,2017,1,3
9533462,2017,1,3
9533463,2017,1,3
9533464,2017,1,3
9533465,2017,1,3
9533466,2017,1,3
9533467,2017,1,3
9533468,2017,1,3
9533469,2017,1,3
9533470,2017,1,3
9533471,2017,1,3
9533472,2017,1,3
9533473,2017,1,3
9533474,2017,1,3
9533475,2017,1,3
9533476,2017,1,3
9533477,2017,1,3
9533478,2017,1,3
9533479,2017,1,3
9533480,2017,1,3
9533481,2017,1,3
9533482,2017,1,3
9533483,2017,1,3
9533484,2017,1,3
9533485,2017,1,3
9533486,2017,1,3
9533487,2017,1,3
9533488,2017,1,3
9533489,2017,1,3
9533490,2017,1,3
9533491,2017,1,3
9533492,2017,1,3
9533493,2017,1,3
9533494,2017,1,3
9533495,2017,1,3
9533496,2017,1,3
9533497,2017,1,3
9533498,2017,1,3
9533499,2017,1,3
9533500,2017,1,3
9533501,2017,1,3
9533502,2017,1,3
9533503,2017,1,3
9533504,2017,1,3
9533505,2017,1,3
9533506,2017,1,3
9533507,2017,1,3
9533508,2017,1,3
9533509,2017,1,3
9533510,2017,1,3
9533511,2017,1,3
9533512,2017,1,3
9533513,2017,1,3
9533514,2017,1,3
9533515,2017,1,3
9533516,2017,1,3
9533517,2017,1,3
9533518,2017,1,3
9533519,2017,1,3
9533520,2017,1,3
9533521,2017,1,3
9533522,2017,1,3
9533523,2017,1,3
9533524,2017,1,3
9533525,2017,1,3
9533526,2017,1,3
9533527,2017,1,3
9533528,2017,1,3
9533529,2017,1,3
9533530,2017,1,3
9533531,2017,1,3
9533532,2017,1,3
9533533,2017,1,3
9533534,2017,1,3
9533535,2017,1,3
9533536,2017,1,3
9533537,2017,1,3
9533538,2017,1,3
9533539,2017,1,3
9533540,2017,1,3
9533541,2017,1,3
9533542,2017,1,3
9533543,2017,1,3
9533544,2017,1,3
9533545,2017,1,3
9533546,2017,1,3
9533547,2017,1,3
9533548,2017,1,3
9533549,2017,1,3
9533550,2017,1,3
9533551,2017,1,3
9533552,2017,1,3
9533553,2017,1,3
9533554,2017,1,3
9533555,2017,1,3
9533556,2017,1,3
9533557,2017,1,3
9533558,2017,1,3
9533559,2017,1,3
9533560,2017,1,3
9533561,2017,1,3
9533562,2017,1,3
9533563,2017,1,3
9533564,2017,1,3
9533565,2017,1,3
9533566,2017,1,3
9533567,2017,1,3
9533568,2017,1,3
9533569,2017,1,3
9533570,2017,1,3
9533571,2017,1,3
9533572,2017,1,3
9533573,2017,1,3
9533574,2017,1,3
9533575,2017,1,3
9533576,2017,1,3
9533577,2017,1,3
9533578,2017,1,3
9533579,2017,1,3
9533580,2017,1,3
9533581,2017,1,3
9533582,2017,1,3
9533583,2017,1,3
9533584,2017,1,3
9533585,2017,1,3
9533586,2017,1,3
9533587,2017,1,3
9533588,2017,1,3
9533589,2017,1,3
9533590,2017,1,3
9533591,2017,1,3
9533592,2017,1,3
9533593,2017,1,3
9533594,2017,1,3
9533595,2017,1,3
9533596,2017,1,3
9533597,2017,1,3
9533598,2017,1,3
9533599,2017,1,3
9533600,2017,1,3
9533601,2017,1,3
9533602,2017,1,3
9533603,2017,1,3
9533604,2017,1,3
9533605,2017,1,3
9533606,2017,1,3
9533607,2017,1,3
9533608,2017,1,3
9533609,2017,1,3
9533610,2017,1,3
9533611,2017,1,3
9533612,2017,1,3
9533613,2017,1,3
9533614,2017,1,3
9533615,2017,1,3
9533616,2017,1,3
9533617,2017,1,3
9533618,2017,1,3
9533619,2017,1,3
9533620,2017,1,3
9533621,2017,1,3
9533622,2017,1,3
9533623,2017,1,3
9533624,2017,1,3
9533625,2017,1,3
9533626,2017,1,3
9533627,2017,1,3
9533628,2017,1,3
9533629,2017,1,3
9533630,2017,1,3
9533631,2017,1,3
9533632,2017,1,3
9533633,2017,1,3
9533634,2017,1,3
9533635,2017,1,3
9533636,2017,1,3
9533637,2017,1,3
9533638,2017,1,3
9533639,2017,1,3
9533640,2017,1,3
9533641,2017,1,3
9533642,2017,1,3
9533643,2017,1,3
9533644,2017,1,3
9533645,2017,1,3
9533646,2017,1,3
9533647,2017,1,3
9533648,2017,1,3
9533649,2017,1,3
9533650,2017,1,3
9533651,2017,1,3
9533652,2017,1,3
9533653,2017,1,3
9533654,2017,1,3
9533655,2017,1,3
9533656,2017,1,3
9533657,2017,1,3
9533658,2017,1,3
9533659,2017,1,3
9533660,2017,1,3
9533661,2017,1,3
9533662,2017,1,3
9533663,2017,1,3
9533664,2017,1,3
9533665,2017,1,3
9533666,2017,1,3
9533667,2017,1,3
9533668,2017,1,3
9533669,2017,1,3
9533670,2017,1,3
9533671,2017,1,3
9533672,2017,1,3
9533673,2017,1,3
9533674,2017,1,3
9533675,2017,1,3
9533676,2017,1,3
9533677,2017,1,3
9533678,2017,1,3
9533679,2017,1,3
9533680,2017,1,3
9533681,2017,1,3
9533682,2017,1,3
9533683,2017,1,3
9533684,2017,1,3
9533685,2017,1,3
9533686,2017,1,3
9533687,2017,1,3
9533688,2017,1,3
9533690,2017,1,3
9533691,2017,1,3
9533692,2017,1,3
9533693,2017,1,3
9533694,2017,1,3
9533695,2017,1,3
9533696,2017,1,3
9533697,2017,1,3
9533698,2017,1,3
9533699,2017,1,3
9533700,2017,1,3
9533701,2017,1,3
9533702,2017,1,3
9533703,2017,1,3
9533704,2017,1,3
9533705,2017,1,3
9533706,2017,1,3
9533707,2017,1,3
9533708,2017,1,3
9533709,2017,1,3
9533710,2017,1,3
9533711,2017,1,3
9533712,2017,1,3
9533713,2017,1,3
9533714,2017,1,3
9533715,2017,1,3
9533716,2017,1,3
9533717,2017,1,3
9533718,2017,1,3
9533719,2017,1,3
9533720,2017,1,3
9533721,2017,1,3
9533722,2017,1,3
9533723,2017,1,3
9533724,2017,1,3
9533725,2017,1,3
9533726,2017,1,3
9533727,2017,1,3
9533728,2017,1,3
9533729,2017,1,3
9533730,2017,1,3
9533731,2017,1,3
9533732,2017,1,3
9533733,2017,1,3
9533734,2017,1,3
9533735,2017,1,3
9533736,2017,1,3
9533737,2017,1,3
9533738,2017,1,3
9533739,2017,1,3
9533740,2017,1,3
9533741,2017,1,3
9533742,2017,1,3
9533743,2017,1,3
9533744,2017,1,3
9533745,2017,1,3
9533746,2017,1,3
9533747,2017,1,3
9533748,2017,1,3
9533749,2017,1,3
9533750,2017,1,3
9533751,2017,1,3
9533752,2017,1,3
9533753,2017,1,3
9533754,2017,1,3
9533755,2017,1,3
9533756,2017,1,3
9533757,2017,1,3
9533758,2017,1,3
9533759,2017,1,3
9533760,2017,1,3
9533761,2017,1,3
9533762,2017,1,3
9533763,2017,1,3
9533764,2017,1,3
9533765,2017,1,3
9533766,2017,1,3
9533767,2017,1,3
9533768,2017,1,3
9533769,2017,1,3
9533770,2017,1,3
9533771,2017,1,3
