id,year,month,day
7640838,2010,1,5
7640839,2010,1,5
7640840,2010,1,5
7640841,2010,1,5
7640842,2010,1,5
7640843,2010,1,5
7640844,2010,1,5
7640845,2010,1,5
7640846,2010,1,5
7640847,2010,1,5
7640848,2010,1,5
7640849,2010,1,5
7640850,2010,1,5
7640851,2010,1,5
7640852,2010,1,5
7640853,2010,1,5
7640854,2010,1,5
7640855,2010,1,5
7640856,2010,1,5
7640857,2010,1,5
7640858,2010,1,5
7640859,2010,1,5
7640860,2010,1,5
7640861,2010,1,5
7640862,2010,1,5
7640863,2010,1,5
7640864,2010,1,5
7640865,2010,1,5
7640866,2010,1,5
7640867,2010,1,5
7640868,2010,1,5
7640869,2010,1,5
7640870,2010,1,5
7640871,2010,1,5
7640872,2010,1,5
7640873,2010,1,5
7640874,2010,1,5
7640875,2010,1,5
7640876,2010,1,5
7640877,2010,1,5
7640878,2010,1,5
7640879,2010,1,5
7640880,2010,1,5
7640881,2010,1,5
7640882,2010,1,5
7640883,2010,1,5
7640884,2010,1,5
7640885,2010,1,5
7640886,2010,1,5
7640887,2010,1,5
7640888,2010,1,5
7640889,2010,1,5
7640890,2010,1,5
7640891,2010,1,5
7640892,2010,1,5
7640893,2010,1,5
7640894,2010,1,5
7640895,2010,1,5
7640896,2010,1,5
7640897,2010,1,5
7640898,2010,1,5
7640899,2010,1,5
7640900,2010,1,5
7640901,2010,1,5
7640902,2010,1,5
7640903,2010,1,5
7640904,2010,1,5
7640905,2010,1,5
7640906,2010,1,5
7640907,2010,1,5
7640908,2010,1,5
7640909,2010,1,5
7640910,2010,1,5
7640911,2010,1,5
7640912,2010,1,5
7640913,2010,1,5
7640914,2010,1,5
7640915,2010,1,5
7640916,2010,1,5
7640917,2010,1,5
7640918,2010,1,5
7640919,2010,1,5
7640920,2010,1,5
7640921,2010,1,5
7640922,2010,1,5
7640923,2010,1,5
7640924,2010,1,5
7640925,2010,1,5
7640926,2010,1,5
7640927,2010,1,5
7640928,2010,1,5
7640929,2010,1,5
7640930,2010,1,5
7640931,2010,1,5
7640932,2010,1,5
7640933,2010,1,5
7640934,2010,1,5
7640935,2010,1,5
7640936,2010,1,5
7640937,2010,1,5
7640938,2010,1,5
7640939,2010,1,5
7640940,2010,1,5
7640941,2010,1,5
7640942,2010,1,5
7640943,2010,1,5
7640944,2010,1,5
7640945,2010,1,5
7640946,2010,1,5
7640947,2010,1,5
7640948,2010,1,5
7640949,2010,1,5
7640950,2010,1,5
7640951,2010,1,5
7640952,2010,1,5
7640953,2010,1,5
7640954,2010,1,5
7640955,2010,1,5
7640956,2010,1,5
7640957,2010,1,5
7640958,2010,1,5
7640959,2010,1,5
7640960,2010,1,5
7640961,2010,1,5
7640962,2010,1,5
7640963,2010,1,5
7640964,2010,1,5
7640965,2010,1,5
7640966,2010,1,5
7640967,2010,1,5
7640968,2010,1,5
7640969,2010,1,5
7640970,2010,1,5
7640971,2010,1,5
7640972,2010,1,5
7640973,2010,1,5
7640974,2010,1,5
7640975,2010,1,5
7640976,2010,1,5
7640977,2010,1,5
7640978,2010,1,5
7640979,2010,1,5
7640980,2010,1,5
7640981,2010,1,5
7640982,2010,1,5
7640983,2010,1,5
7640984,2010,1,5
7640985,2010,1,5
7640986,2010,1,5
7640987,2010,1,5
7640988,2010,1,5
7640989,2010,1,5
7640990,2010,1,5
7640991,2010,1,5
7640992,2010,1,5
7640993,2010,1,5
7640994,2010,1,5
7640995,2010,1,5
7640996,2010,1,5
7640997,2010,1,5
7640998,2010,1,5
7640999,2010,1,5
7641000,2010,1,5
7641001,2010,1,5
7641002,2010,1,5
7641003,2010,1,5
7641004,2010,1,5
7641005,2010,1,5
7641006,2010,1,5
7641007,2010,1,5
7641008,2010,1,5
7641009,2010,1,5
7641010,2010,1,5
7641011,2010,1,5
7641012,2010,1,5
7641013,2010,1,5
7641014,2010,1,5
7641015,2010,1,5
7641016,2010,1,5
7641017,2010,1,5
7641018,2010,1,5
7641019,2010,1,5
7641020,2010,1,5
7641021,2010,1,5
7641022,2010,1,5
7641023,2010,1,5
7641024,2010,1,5
7641025,2010,1,5
7641026,2010,1,5
7641027,2010,1,5
7641028,2010,1,5
7641029,2010,1,5
7641030,2010,1,5
7641031,2010,1,5
7641032,2010,1,5
7641033,2010,1,5
7641034,2010,1,5
7641035,2010,1,5
7641036,2010,1,5
7641037,2010,1,5
7641038,2010,1,5
7641039,2010,1,5
7641040,2010,1,5
7641041,2010,1,5
7641042,2010,1,5
7641043,2010,1,5
7641044,2010,1,5
7641045,2010,1,5
7641046,2010,1,5
7641047,2010,1,5
7641048,2010,1,5
7641049,2010,1,5
7641050,2010,1,5
7641051,2010,1,5
7641052,2010,1,5
7641053,2010,1,5
7641054,2010,1,5
7641055,2010,1,5
7641056,2010,1,5
7641057,2010,1,5
7641058,2010,1,5
7641059,2010,1,5
7641060,2010,1,5
7641061,2010,1,5
7641062,2010,1,5
7641063,2010,1,5
7641064,2010,1,5
7641065,2010,1,5
7641066,2010,1,5
7641067,2010,1,5
7641068,2010,1,5
7641069,2010,1,5
7641070,2010,1,5
7641071,2010,1,5
7641072,2010,1,5
7641073,2010,1,5
7641074,2010,1,5
7641075,2010,1,5
7641076,2010,1,5
7641077,2010,1,5
7641078,2010,1,5
7641079,2010,1,5
7641080,2010,1,5
7641081,2010,1,5
7641082,2010,1,5
7641083,2010,1,5
7641084,2010,1,5
7641085,2010,1,5
7641086,2010,1,5
7641087,2010,1,5
7641088,2010,1,5
7641089,2010,1,5
7641090,2010,1,5
7641091,2010,1,5
7641092,2010,1,5
7641093,2010,1,5
7641094,2010,1,5
7641095,2010,1,5
7641096,2010,1,5
7641097,2010,1,5
7641098,2010,1,5
7641099,2010,1,5
7641100,2010,1,5
7641101,2010,1,5
7641102,2010,1,5
7641103,2010,1,5
7641104,2010,1,5
7641105,2010,1,5
7641106,2010,1,5
7641107,2010,1,5
7641108,2010,1,5
7641109,2010,1,5
7641110,2010,1,5
7641111,2010,1,5
7641112,2010,1,5
7641113,2010,1,5
7641114,2010,1,5
7641115,2010,1,5
7641116,2010,1,5
7641117,2010,1,5
7641118,2010,1,5
7641119,2010,1,5
7641120,2010,1,5
7641121,2010,1,5
7641122,2010,1,5
7641123,2010,1,5
7641124,2010,1,5
7641125,2010,1,5
7641126,2010,1,5
7641127,2010,1,5
7641128,2010,1,5
7641129,2010,1,5
7641130,2010,1,5
7641131,2010,1,5
7641132,2010,1,5
7641133,2010,1,5
7641134,2010,1,5
7641135,2010,1,5
7641136,2010,1,5
7641137,2010,1,5
7641138,2010,1,5
7641139,2010,1,5
7641140,2010,1,5
7641141,2010,1,5
7641142,2010,1,5
7641143,2010,1,5
7641144,2010,1,5
7641145,2010,1,5
7641146,2010,1,5
7641147,2010,1,5
7641148,2010,1,5
7641149,2010,1,5
7641150,2010,1,5
7641151,2010,1,5
7641152,2010,1,5
7641153,2010,1,5
7641154,2010,1,5
7641155,2010,1,5
7641156,2010,1,5
7641157,2010,1,5
7641158,2010,1,5
7641159,2010,1,5
7641160,2010,1,5
7641161,2010,1,5
7641162,2010,1,5
7641163,2010,1,5
7641164,2010,1,5
7641165,2010,1,5
7641166,2010,1,5
7641167,2010,1,5
7641168,2010,1,5
7641169,2010,1,5
7641170,2010,1,5
7641171,2010,1,5
7641172,2010,1,5
7641173,2010,1,5
7641174,2010,1,5
7641175,2010,1,5
7641176,2010,1,5
7641177,2010,1,5
7641178,2010,1,5
7641179,2010,1,5
7641180,2010,1,5
7641181,2010,1,5
7641182,2010,1,5
7641183,2010,1,5
7641184,2010,1,5
7641185,2010,1,5
7641186,2010,1,5
7641187,2010,1,5
7641188,2010,1,5
7641189,2010,1,5
7641190,2010,1,5
7641191,2010,1,5
7641192,2010,1,5
7641193,2010,1,5
7641194,2010,1,5
7641195,2010,1,5
7641196,2010,1,5
7641197,2010,1,5
7641198,2010,1,5
7641199,2010,1,5
7641200,2010,1,5
7641202,2010,1,5
7641203,2010,1,5
7641204,2010,1,5
7641205,2010,1,5
7641206,2010,1,5
7641207,2010,1,5
7641208,2010,1,5
7641209,2010,1,5
7641210,2010,1,5
7641211,2010,1,5
7641212,2010,1,5
7641213,2010,1,5
7641214,2010,1,5
7641215,2010,1,5
7641216,2010,1,5
7641217,2010,1,5
7641218,2010,1,5
7641219,2010,1,5
7641220,2010,1,5
7641221,2010,1,5
7641222,2010,1,5
7641223,2010,1,5
7641224,2010,1,5
7641225,2010,1,5
7641226,2010,1,5
7641227,2010,1,5
7641228,2010,1,5
7641229,2010,1,5
7641230,2010,1,5
7641231,2010,1,5
7641232,2010,1,5
7641233,2010,1,5
7641234,2010,1,5
7641235,2010,1,5
7641236,2010,1,5
7641237,2010,1,5
7641238,2010,1,5
7641239,2010,1,5
7641240,2010,1,5
7641241,2010,1,5
7641242,2010,1,5
7641243,2010,1,5
7641244,2010,1,5
7641245,2010,1,5
7641246,2010,1,5
7641247,2010,1,5
7641248,2010,1,5
7641249,2010,1,5
7641250,2010,1,5
7641251,2010,1,5
7641252,2010,1,5
7641253,2010,1,5
7641254,2010,1,5
7641255,2010,1,5
7641256,2010,1,5
7641257,2010,1,5
7641258,2010,1,5
7641259,2010,1,5
7641260,2010,1,5
7641261,2010,1,5
7641262,2010,1,5
7641263,2010,1,5
7641264,2010,1,5
7641265,2010,1,5
7641266,2010,1,5
7641267,2010,1,5
7641268,2010,1,5
7641269,2010,1,5
7641270,2010,1,5
7641271,2010,1,5
7641272,2010,1,5
7641273,2010,1,5
7641274,2010,1,5
7641275,2010,1,5
7641276,2010,1,5
7641277,2010,1,5
7641278,2010,1,5
7641279,2010,1,5
7641280,2010,1,5
7641281,2010,1,5
7641282,2010,1,5
7641283,2010,1,5
7641284,2010,1,5
7641285,2010,1,5
7641286,2010,1,5
7641287,2010,1,5
7641288,2010,1,5
7641289,2010,1,5
7641290,2010,1,5
7641291,2010,1,5
7641292,2010,1,5
7641293,2010,1,5
7641294,2010,1,5
7641295,2010,1,5
7641296,2010,1,5
7641297,2010,1,5
7641298,2010,1,5
7641300,2010,1,5
7641301,2010,1,5
7641302,2010,1,5
7641303,2010,1,5
7641304,2010,1,5
7641305,2010,1,5
7641306,2010,1,5
7641307,2010,1,5
7641308,2010,1,5
7641309,2010,1,5
7641310,2010,1,5
7641311,2010,1,5
7641312,2010,1,5
7641313,2010,1,5
7641314,2010,1,5
7641315,2010,1,5
7641316,2010,1,5
7641317,2010,1,5
7641318,2010,1,5
7641319,2010,1,5
7641320,2010,1,5
7641321,2010,1,5
7641322,2010,1,5
7641323,2010,1,5
7641324,2010,1,5
7641325,2010,1,5
7641326,2010,1,5
7641327,2010,1,5
7641328,2010,1,5
7641329,2010,1,5
7641330,2010,1,5
7641331,2010,1,5
7641332,2010,1,5
7641333,2010,1,5
7641334,2010,1,5
7641335,2010,1,5
7641336,2010,1,5
7641337,2010,1,5
7641338,2010,1,5
7641339,2010,1,5
7641340,2010,1,5
7641341,2010,1,5
7641342,2010,1,5
7641343,2010,1,5
7641344,2010,1,5
7641345,2010,1,5
7641346,2010,1,5
7641347,2010,1,5
7641348,2010,1,5
7641349,2010,1,5
7641350,2010,1,5
7641351,2010,1,5
7641352,2010,1,5
7641353,2010,1,5
7641354,2010,1,5
7641355,2010,1,5
7641356,2010,1,5
7641357,2010,1,5
7641358,2010,1,5
7641359,2010,1,5
7641360,2010,1,5
7641361,2010,1,5
7641362,2010,1,5
7641363,2010,1,5
7641364,2010,1,5
7641365,2010,1,5
7641366,2010,1,5
7641367,2010,1,5
7641368,2010,1,5
7641369,2010,1,5
7641370,2010,1,5
7641371,2010,1,5
7641372,2010,1,5
7641373,2010,1,5
7641374,2010,1,5
7641375,2010,1,5
7641376,2010,1,5
7641377,2010,1,5
7641378,2010,1,5
7641379,2010,1,5
7641380,2010,1,5
7641381,2010,1,5
7641382,2010,1,5
7641383,2010,1,5
7641384,2010,1,5
7641385,2010,1,5
7641386,2010,1,5
7641387,2010,1,5
7641388,2010,1,5
7641389,2010,1,5
7641390,2010,1,5
7641391,2010,1,5
7641392,2010,1,5
7641393,2010,1,5
7641394,2010,1,5
7641395,2010,1,5
7641396,2010,1,5
7641397,2010,1,5
7641398,2010,1,5
7641399,2010,1,5
7641400,2010,1,5
7641401,2010,1,5
7641402,2010,1,5
7641403,2010,1,5
7641404,2010,1,5
7641405,2010,1,5
7641406,2010,1,5
7641407,2010,1,5
7641408,2010,1,5
7641409,2010,1,5
7641410,2010,1,5
7641411,2010,1,5
7641412,2010,1,5
7641413,2010,1,5
7641414,2010,1,5
7641415,2010,1,5
7641416,2010,1,5
7641417,2010,1,5
7641418,2010,1,5
7641419,2010,1,5
7641420,2010,1,5
7641421,2010,1,5
7641422,2010,1,5
7641423,2010,1,5
7641424,2010,1,5
7641425,2010,1,5
7641426,2010,1,5
7641427,2010,1,5
7641428,2010,1,5
7641429,2010,1,5
7641430,2010,1,5
7641431,2010,1,5
7641432,2010,1,5
7641433,2010,1,5
7641434,2010,1,5
7641435,2010,1,5
7641436,2010,1,5
7641437,2010,1,5
7641438,2010,1,5
7641439,2010,1,5
7641440,2010,1,5
7641441,2010,1,5
7641442,2010,1,5
7641443,2010,1,5
7641444,2010,1,5
7641445,2010,1,5
7641446,2010,1,5
7641447,2010,1,5
7641448,2010,1,5
7641449,2010,1,5
7641450,2010,1,5
7641451,2010,1,5
7641452,2010,1,5
7641453,2010,1,5
7641454,2010,1,5
7641455,2010,1,5
7641456,2010,1,5
7641457,2010,1,5
7641458,2010,1,5
7641459,2010,1,5
7641460,2010,1,5
7641461,2010,1,5
7641462,2010,1,5
7641463,2010,1,5
7641464,2010,1,5
7641465,2010,1,5
7641466,2010,1,5
7641467,2010,1,5
7641468,2010,1,5
7641469,2010,1,5
7641470,2010,1,5
7641471,2010,1,5
7641472,2010,1,5
7641473,2010,1,5
7641474,2010,1,5
7641475,2010,1,5
7641476,2010,1,5
7641477,2010,1,5
7641478,2010,1,5
7641479,2010,1,5
7641480,2010,1,5
7641481,2010,1,5
7641482,2010,1,5
7641483,2010,1,5
7641484,2010,1,5
7641485,2010,1,5
7641486,2010,1,5
7641487,2010,1,5
7641488,2010,1,5
7641489,2010,1,5
7641490,2010,1,5
7641491,2010,1,5
7641492,2010,1,5
7641493,2010,1,5
7641494,2010,1,5
7641495,2010,1,5
7641496,2010,1,5
7641497,2010,1,5
7641498,2010,1,5
7641499,2010,1,5
7641500,2010,1,5
7641501,2010,1,5
7641502,2010,1,5
7641503,2010,1,5
7641504,2010,1,5
7641505,2010,1,5
7641506,2010,1,5
7641507,2010,1,5
7641508,2010,1,5
7641509,2010,1,5
7641510,2010,1,5
7641511,2010,1,5
7641512,2010,1,5
7641513,2010,1,5
7641514,2010,1,5
7641515,2010,1,5
7641516,2010,1,5
7641517,2010,1,5
7641518,2010,1,5
7641519,2010,1,5
7641520,2010,1,5
7641521,2010,1,5
7641522,2010,1,5
7641523,2010,1,5
7641524,2010,1,5
7641525,2010,1,5
7641526,2010,1,5
7641527,2010,1,5
7641528,2010,1,5
7641529,2010,1,5
7641530,2010,1,5
7641531,2010,1,5
7641532,2010,1,5
7641533,2010,1,5
7641534,2010,1,5
7641535,2010,1,5
7641536,2010,1,5
7641537,2010,1,5
7641538,2010,1,5
7641539,2010,1,5
7641540,2010,1,5
7641541,2010,1,5
7641542,2010,1,5
7641543,2010,1,5
7641544,2010,1,5
7641545,2010,1,5
7641546,2010,1,5
7641547,2010,1,5
7641548,2010,1,5
7641549,2010,1,5
7641550,2010,1,5
7641551,2010,1,5
7641552,2010,1,5
7641553,2010,1,5
7641554,2010,1,5
7641555,2010,1,5
7641556,2010,1,5
7641557,2010,1,5
7641558,2010,1,5
7641559,2010,1,5
7641560,2010,1,5
7641561,2010,1,5
7641562,2010,1,5
7641563,2010,1,5
7641564,2010,1,5
7641565,2010,1,5
7641566,2010,1,5
7641567,2010,1,5
7641568,2010,1,5
7641569,2010,1,5
7641570,2010,1,5
7641571,2010,1,5
7641572,2010,1,5
7641573,2010,1,5
7641574,2010,1,5
7641575,2010,1,5
7641576,2010,1,5
7641577,2010,1,5
7641578,2010,1,5
7641579,2010,1,5
7641580,2010,1,5
7641581,2010,1,5
7641582,2010,1,5
7641583,2010,1,5
7641584,2010,1,5
7641585,2010,1,5
7641586,2010,1,5
7641587,2010,1,5
7641588,2010,1,5
7641589,2010,1,5
7641590,2010,1,5
7641591,2010,1,5
7641592,2010,1,5
7641593,2010,1,5
7641594,2010,1,5
7641595,2010,1,5
7641596,2010,1,5
7641597,2010,1,5
7641598,2010,1,5
7641599,2010,1,5
7641600,2010,1,5
7641601,2010,1,5
7641602,2010,1,5
7641603,2010,1,5
7641604,2010,1,5
7641605,2010,1,5
7641606,2010,1,5
7641607,2010,1,5
7641608,2010,1,5
7641609,2010,1,5
7641610,2010,1,5
7641611,2010,1,5
7641612,2010,1,5
7641613,2010,1,5
7641614,2010,1,5
7641615,2010,1,5
7641616,2010,1,5
7641617,2010,1,5
7641618,2010,1,5
7641619,2010,1,5
7641620,2010,1,5
7641621,2010,1,5
7641622,2010,1,5
7641623,2010,1,5
7641624,2010,1,5
7641625,2010,1,5
7641626,2010,1,5
7641627,2010,1,5
7641628,2010,1,5
7641629,2010,1,5
7641630,2010,1,5
7641631,2010,1,5
7641632,2010,1,5
7641633,2010,1,5
7641634,2010,1,5
7641635,2010,1,5
7641636,2010,1,5
7641637,2010,1,5
7641638,2010,1,5
7641639,2010,1,5
7641640,2010,1,5
7641641,2010,1,5
7641642,2010,1,5
7641643,2010,1,5
7641644,2010,1,5
7641645,2010,1,5
7641646,2010,1,5
7641647,2010,1,5
7641648,2010,1,5
7641649,2010,1,5
7641650,2010,1,5
7641651,2010,1,5
7641652,2010,1,5
7641653,2010,1,5
7641654,2010,1,5
7641655,2010,1,5
7641656,2010,1,5
7641657,2010,1,5
7641658,2010,1,5
7641659,2010,1,5
7641660,2010,1,5
7641661,2010,1,5
7641662,2010,1,5
7641663,2010,1,5
7641664,2010,1,5
7641665,2010,1,5
7641666,2010,1,5
7641667,2010,1,5
7641668,2010,1,5
7641669,2010,1,5
7641670,2010,1,5
7641671,2010,1,5
7641672,2010,1,5
7641673,2010,1,5
7641674,2010,1,5
7641675,2010,1,5
7641676,2010,1,5
7641677,2010,1,5
7641678,2010,1,5
7641679,2010,1,5
7641680,2010,1,5
7641681,2010,1,5
7641682,2010,1,5
7641683,2010,1,5
7641684,2010,1,5
7641685,2010,1,5
7641686,2010,1,5
7641687,2010,1,5
7641688,2010,1,5
7641689,2010,1,5
7641690,2010,1,5
7641691,2010,1,5
7641692,2010,1,5
7641693,2010,1,5
7641694,2010,1,5
7641695,2010,1,5
7641696,2010,1,5
7641697,2010,1,5
7641698,2010,1,5
7641699,2010,1,5
7641700,2010,1,5
7641701,2010,1,5
7641702,2010,1,5
7641703,2010,1,5
7641704,2010,1,5
7641705,2010,1,5
7641706,2010,1,5
7641707,2010,1,5
7641708,2010,1,5
7641709,2010,1,5
7641710,2010,1,5
7641711,2010,1,5
7641712,2010,1,5
7641713,2010,1,5
7641714,2010,1,5
7641715,2010,1,5
7641716,2010,1,5
7641717,2010,1,5
7641718,2010,1,5
7641719,2010,1,5
7641720,2010,1,5
7641721,2010,1,5
7641722,2010,1,5
7641723,2010,1,5
7641724,2010,1,5
7641725,2010,1,5
7641726,2010,1,5
7641727,2010,1,5
7641728,2010,1,5
7641729,2010,1,5
7641730,2010,1,5
7641731,2010,1,5
7641732,2010,1,5
7641733,2010,1,5
7641734,2010,1,5
7641735,2010,1,5
7641736,2010,1,5
7641737,2010,1,5
7641738,2010,1,5
7641739,2010,1,5
7641740,2010,1,5
7641741,2010,1,5
7641742,2010,1,5
7641743,2010,1,5
7641744,2010,1,5
7641745,2010,1,5
7641746,2010,1,5
7641747,2010,1,5
7641748,2010,1,5
7641749,2010,1,5
7641750,2010,1,5
7641751,2010,1,5
7641752,2010,1,5
7641753,2010,1,5
7641754,2010,1,5
7641755,2010,1,5
7641756,2010,1,5
7641757,2010,1,5
7641758,2010,1,5
7641759,2010,1,5
7641760,2010,1,5
7641761,2010,1,5
7641762,2010,1,5
7641763,2010,1,5
7641764,2010,1,5
7641765,2010,1,5
7641766,2010,1,5
7641767,2010,1,5
7641768,2010,1,5
7641769,2010,1,5
7641770,2010,1,5
7641771,2010,1,5
7641772,2010,1,5
7641773,2010,1,5
7641774,2010,1,5
7641775,2010,1,5
7641776,2010,1,5
7641777,2010,1,5
7641778,2010,1,5
7641779,2010,1,5
7641780,2010,1,5
7641781,2010,1,5
7641782,2010,1,5
7641783,2010,1,5
7641784,2010,1,5
7641785,2010,1,5
7641786,2010,1,5
7641787,2010,1,5
7641788,2010,1,5
7641789,2010,1,5
7641790,2010,1,5
7641791,2010,1,5
7641792,2010,1,5
7641793,2010,1,5
7641794,2010,1,5
7641795,2010,1,5
7641796,2010,1,5
7641797,2010,1,5
7641798,2010,1,5
7641799,2010,1,5
7641800,2010,1,5
7641801,2010,1,5
7641802,2010,1,5
7641803,2010,1,5
7641804,2010,1,5
7641805,2010,1,5
7641806,2010,1,5
7641807,2010,1,5
7641808,2010,1,5
7641809,2010,1,5
7641810,2010,1,5
7641811,2010,1,5
7641812,2010,1,5
7641813,2010,1,5
7641814,2010,1,5
7641815,2010,1,5
7641816,2010,1,5
7641817,2010,1,5
7641818,2010,1,5
7641819,2010,1,5
7641820,2010,1,5
7641821,2010,1,5
7641822,2010,1,5
7641823,2010,1,5
7641824,2010,1,5
7641825,2010,1,5
7641826,2010,1,5
7641827,2010,1,5
7641828,2010,1,5
7641829,2010,1,5
7641830,2010,1,5
7641831,2010,1,5
7641832,2010,1,5
7641833,2010,1,5
7641834,2010,1,5
7641835,2010,1,5
7641836,2010,1,5
7641837,2010,1,5
7641838,2010,1,5
7641839,2010,1,5
7641840,2010,1,5
7641841,2010,1,5
7641842,2010,1,5
7641843,2010,1,5
7641844,2010,1,5
7641845,2010,1,5
7641846,2010,1,5
7641847,2010,1,5
7641848,2010,1,5
7641849,2010,1,5
7641850,2010,1,5
7641851,2010,1,5
7641852,2010,1,5
7641853,2010,1,5
7641854,2010,1,5
7641855,2010,1,5
7641856,2010,1,5
7641857,2010,1,5
7641858,2010,1,5
7641859,2010,1,5
7641860,2010,1,5
7641861,2010,1,5
7641862,2010,1,5
7641863,2010,1,5
7641864,2010,1,5
7641865,2010,1,5
7641866,2010,1,5
7641867,2010,1,5
7641868,2010,1,5
7641869,2010,1,5
7641870,2010,1,5
7641871,2010,1,5
